,usage,dataset,scale,name,HR,LR
3796,valid,BSDS100,4,108005.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/108005.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/108005.png
3797,valid,BSDS100,8,108005.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/108005.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/108005.png
3798,valid,BSDS100,2,189080.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/189080.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/189080.png
3799,valid,BSDS100,4,189080.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/189080.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/189080.png
3800,valid,BSDS100,8,189080.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/189080.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/189080.png
3801,valid,BSDS100,2,62096.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/62096.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/62096.png
3802,valid,BSDS100,4,62096.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/62096.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/62096.png
3803,valid,BSDS100,8,62096.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/62096.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/62096.png
3804,valid,BSDS100,2,216081.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/216081.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/216081.png
3805,valid,BSDS100,4,216081.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/216081.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/216081.png
3806,valid,BSDS100,8,216081.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/216081.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/216081.png
3807,valid,BSDS100,2,19021.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/19021.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/19021.png
3808,valid,BSDS100,4,19021.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/19021.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/19021.png
3809,valid,BSDS100,8,19021.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/19021.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/19021.png
3810,valid,BSDS100,2,119082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/119082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/119082.png
3811,valid,BSDS100,4,119082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/119082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/119082.png
3812,valid,BSDS100,8,119082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/119082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/119082.png
3813,valid,BSDS100,2,385039.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/385039.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/385039.png
3814,valid,BSDS100,4,385039.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/385039.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/385039.png
3815,valid,BSDS100,8,385039.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/385039.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/385039.png
3816,valid,BSDS100,2,54082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/54082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/54082.png
3817,valid,BSDS100,4,54082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/54082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/54082.png
3818,valid,BSDS100,8,54082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/54082.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/54082.png
3819,valid,BSDS100,2,86000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/86000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/86000.png
3820,valid,BSDS100,4,86000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/86000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/86000.png
3821,valid,BSDS100,8,86000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/86000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/86000.png
3822,valid,BSDS100,2,55073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/55073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/55073.png
3823,valid,BSDS100,4,55073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/55073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/55073.png
3824,valid,BSDS100,8,55073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/55073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/55073.png
3825,valid,BSDS100,2,167062.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/167062.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/167062.png
3826,valid,BSDS100,4,167062.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/167062.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/167062.png
3827,valid,BSDS100,8,167062.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/167062.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/167062.png
3828,valid,BSDS100,2,223061.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/223061.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/223061.png
3829,valid,BSDS100,4,223061.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/223061.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/223061.png
3830,valid,BSDS100,8,223061.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/223061.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/223061.png
3831,valid,BSDS100,2,76053.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/76053.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/76053.png
3832,valid,BSDS100,4,76053.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/76053.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/76053.png
3833,valid,BSDS100,8,76053.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/76053.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/76053.png
3834,valid,BSDS100,2,101085.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/101085.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/101085.png
3835,valid,BSDS100,4,101085.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/101085.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/101085.png
3836,valid,BSDS100,8,101085.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/101085.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/101085.png
3837,valid,BSDS100,2,101087.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/101087.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/101087.png
3838,valid,BSDS100,4,101087.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/101087.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/101087.png
3839,valid,BSDS100,8,101087.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/101087.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/101087.png
3840,valid,BSDS100,2,291000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/291000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/291000.png
3841,valid,BSDS100,4,291000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/291000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/291000.png
3842,valid,BSDS100,8,291000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/291000.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/291000.png
3843,valid,BSDS100,2,8023.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/8023.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/8023.png
3844,valid,BSDS100,4,8023.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/8023.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/8023.png
3845,valid,BSDS100,8,8023.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/8023.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/8023.png
3846,valid,BSDS100,2,86016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/86016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/86016.png
3847,valid,BSDS100,4,86016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/86016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/86016.png
3848,valid,BSDS100,8,86016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/86016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/86016.png
3849,valid,BSDS100,2,196073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/196073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/196073.png
3850,valid,BSDS100,4,196073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/196073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/196073.png
3851,valid,BSDS100,8,196073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/196073.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/196073.png
3852,valid,BSDS100,2,160068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/160068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/160068.png
3853,valid,BSDS100,4,160068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/160068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/160068.png
3854,valid,BSDS100,8,160068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/160068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/160068.png
3855,valid,BSDS100,2,87046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/87046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/87046.png
3856,valid,BSDS100,4,87046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/87046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/87046.png
3857,valid,BSDS100,8,87046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/87046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/87046.png
3858,valid,BSDS100,2,105025.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/105025.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/105025.png
3859,valid,BSDS100,4,105025.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/105025.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/105025.png
3860,valid,BSDS100,8,105025.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/105025.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/105025.png
3861,valid,BSDS100,2,300091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/300091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/300091.png
3862,valid,BSDS100,4,300091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/300091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/300091.png
3863,valid,BSDS100,8,300091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/300091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/300091.png
3864,valid,BSDS100,2,69015.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/69015.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/69015.png
3865,valid,BSDS100,4,69015.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/69015.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/69015.png
3866,valid,BSDS100,8,69015.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/69015.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/69015.png
3867,valid,BSDS100,2,108070.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/108070.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/108070.png
3868,valid,BSDS100,4,108070.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/108070.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/108070.png
3869,valid,BSDS100,8,108070.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/108070.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/108070.png
3870,valid,BSDS100,2,253027.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/253027.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/253027.png
3871,valid,BSDS100,4,253027.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/253027.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/253027.png
3872,valid,BSDS100,8,253027.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/253027.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/253027.png
3873,valid,BSDS100,2,24077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/24077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/24077.png
3874,valid,BSDS100,4,24077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/24077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/24077.png
3875,valid,BSDS100,8,24077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/24077.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/24077.png
3876,valid,BSDS100,2,304034.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/304034.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/304034.png
3877,valid,BSDS100,4,304034.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/304034.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/304034.png
3878,valid,BSDS100,8,304034.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/304034.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/304034.png
3879,valid,BSDS100,2,170057.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/170057.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/170057.png
3880,valid,BSDS100,4,170057.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/170057.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/170057.png
3881,valid,BSDS100,8,170057.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X8/170057.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X8/170057.png
3882,valid,BSDS100,2,126007.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X2/126007.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X2/126007.png
3883,valid,BSDS100,4,126007.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/HR_matlab/X4/126007.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/valid/BSDS100/LR_matlab/X4/126007.png
